"id";"execution_time";"resources_used";"dataset_content";"strategy_param";"num_kernels";"num_branches";"tree_depth";"pruned_branches";"file_name";"boundary";"optimal_solution";"div_conq";"sw_size";"kernel_remainder";"alpha";"num_formulae"
11310;180.215;"37884 KB";"[""A1||A3"", ""((A0||A1)||A2)&&!A1"", ""A1||(!A3||A3)"", ""A0||(!A2&&A3)"", ""A2||!(!(A1||A2)||A1)"", ""!A1&&(!A3||(A2||A3))"", ""!(A0||A0)&&!(A1||A3)"", ""A1&&(!A4&&(A0&&A4))"", ""!A0"", ""!A1"", ""!A4||(A0&&(A4||A3))"", ""A1"", ""A2"", ""!A2&&(A0&&!(A2||A1))"", ""!A3&&(A1||(A0&&A0))"", ""!A4"", ""A3"", ""!((A2&&A0)&&!A1)"", ""(A1||A1)||(A2||(A1&&A0))"", ""!(!(A4&&A1))""]";"0";918;917;14;0;"data/SRS/Dataset_A/sig5_15_25/srs_25.txt";0.0;"[]";0;5;"kernel";"A0&&!A0";20
11311;121.103;"37864 KB";"[""A1||A3"", ""((A0||A1)||A2)&&!A1"", ""A1||(!A3||A3)"", ""A0||(!A2&&A3)"", ""A2||!(!(A1||A2)||A1)"", ""!A1&&(!A3||(A2||A3))"", ""!(A0||A0)&&!(A1||A3)"", ""A1&&(!A4&&(A0&&A4))"", ""!A0"", ""!A1"", ""!A4||(A0&&(A4||A3))"", ""A1"", ""A2"", ""!A2&&(A0&&!(A2||A1))"", ""!A3&&(A1||(A0&&A0))"", ""!A4"", ""A3"", ""!((A2&&A0)&&!A1)"", ""(A1||A1)||(A2||(A1&&A0))"", ""!(!(A4&&A1))""]";"0";627;626;14;0;"data/SRS/Dataset_A/sig5_15_25/srs_25.txt";0.0;"[]";0;10;"kernel";"A0&&!A0";20
11312;6.86022;"37440 KB";"[""!(!(A4||(A2&&!A1)))"", ""!(A2||A3)"", ""!A3&&A4"", ""!(!A0||A4)"", ""!A4&&(A4||(A4&&!A4))"", ""!A0"", ""!(A2&&(A4||(A3||A4)))"", ""!A1"", ""A2"", ""!A4"", ""(A4&&!A4)||!A2"", ""!((A1||!A4)||A0)"", ""!(A3||A3)"", ""!(!A4&&A3)"", ""!(A1||A0)""]";"0";43;42;7;0;"data/SRS/Dataset_A/sig5_15_25/srs_26.txt";0.0;"[]";0;5;"kernel";"A0&&!A0";15
11313;8.25368;"37436 KB";"[""!(!(A4||(A2&&!A1)))"", ""!(A2||A3)"", ""!A3&&A4"", ""!(!A0||A4)"", ""!A4&&(A4||(A4&&!A4))"", ""!A0"", ""!(A2&&(A4||(A3||A4)))"", ""!A1"", ""A2"", ""!A4"", ""(A4&&!A4)||!A2"", ""!((A1||!A4)||A0)"", ""!(A3||A3)"", ""!(!A4&&A3)"", ""!(A1||A0)""]";"0";48;47;7;0;"data/SRS/Dataset_A/sig5_15_25/srs_26.txt";0.0;"[]";0;10;"kernel";"A0&&!A0";15
11314;90.0771;"37728 KB";"[""!A3&&!A4"", ""!(A1&&A2)"", ""A2||!A3"", ""!(!A1)&&A4"", ""!(A0&&(A4&&A1))"", ""A4||(A2||(A4&&A1))"", ""A2&&(!A3||!A3)"", ""(A0&&A2)||(A1||A0)"", ""!(A4&&((A0||A1)||A4))"", ""A1&&(A0||A3)"", ""(A4&&A1)&&(A1||A2)"", ""A0"", ""A2"", ""A4"", ""(A0&&!A2)&&A1"", ""(A0&&A1)||A0"", ""A2&&!(!A1)"", ""!(A1&&!A1)""]";"0";555;554;13;0;"data/SRS/Dataset_A/sig5_15_25/srs_27.txt";0.0;"[]";0;5;"kernel";"A0&&!A0";18
11315;94.3268;"37832 KB";"[""!A3&&!A4"", ""!(A1&&A2)"", ""A2||!A3"", ""!(!A1)&&A4"", ""!(A0&&(A4&&A1))"", ""A4||(A2||(A4&&A1))"", ""A2&&(!A3||!A3)"", ""(A0&&A2)||(A1||A0)"", ""!(A4&&((A0||A1)||A4))"", ""A1&&(A0||A3)"", ""(A4&&A1)&&(A1||A2)"", ""A0"", ""A2"", ""A4"", ""(A0&&!A2)&&A1"", ""(A0&&A1)||A0"", ""A2&&!(!A1)"", ""!(A1&&!A1)""]";"0";640;639;13;0;"data/SRS/Dataset_A/sig5_15_25/srs_27.txt";0.0;"[]";0;10;"kernel";"A0&&!A0";18
11316;1703.92;"39824 KB";"[""!A1||A1"", ""(A3&&A2)&&(((A1&&A2)&&A1)&&(A4||A1))"", ""(!(!A2)&&A2)||!A3"", ""A2&&(A2&&A3)"", ""(!A0||A1)&&!((A2||A1)&&A3)"", ""A2&&((!A0&&(A2&&A2))&&A2)"", ""((A4||(A2&&A0))&&!(!A4))&&A2"", ""(!A3||A2)||(A4||!A4)"", ""(A1||A0)&&(!A1||A1)"", ""(A2||A3)&&(!A0&&A2)"", ""(A4||(A1&&A1))&&!A1"", ""!(A2||(A1&&A1))&&A1"", ""(!(A0||A3)&&A3)&&(A2||A1)"", ""!A0"", ""A3&&(A1&&(A4&&A2))"", ""!(!(!(!A3)))"", ""!A1"", ""!((!A3&&!A0)&&A3)"", ""!A2"", ""A3"", ""A4"", ""!((A2||A2)&&A1)"", ""!(!((A1||A0)&&!A0))""]";"0";7044;7043;16;0;"data/SRS/Dataset_A/sig5_15_25/srs_28.txt";0.0;"[]";0;5;"kernel";"A0&&!A0";23
11317;1799.99;"40156 KB";"[""!A1||A1"", ""(A3&&A2)&&(((A1&&A2)&&A1)&&(A4||A1))"", ""(!(!A2)&&A2)||!A3"", ""A2&&(A2&&A3)"", ""(!A0||A1)&&!((A2||A1)&&A3)"", ""A2&&((!A0&&(A2&&A2))&&A2)"", ""((A4||(A2&&A0))&&!(!A4))&&A2"", ""(!A3||A2)||(A4||!A4)"", ""(A1||A0)&&(!A1||A1)"", ""(A2||A3)&&(!A0&&A2)"", ""(A4||(A1&&A1))&&!A1"", ""!(A2||(A1&&A1))&&A1"", ""(!(A0||A3)&&A3)&&(A2||A1)"", ""!A0"", ""A3&&(A1&&(A4&&A2))"", ""!(!(!(!A3)))"", ""!A1"", ""!((!A3&&!A0)&&A3)"", ""!A2"", ""A3"", ""A4"", ""!((A2||A2)&&A1)"", ""!(!((A1||A0)&&!A0))""]";"0";0;0;0;0;"data/SRS/Dataset_A/sig5_15_25/srs_28.txt";0.0;"null";0;10;"kernel";"A0&&!A0";23
11318;94.0149;"37844 KB";"[""!(A2||A4)"", ""A1&&A4"", ""((A1&&A2)&&A2)&&A0"", ""((A4&&A3)||A2)||(A0||((A2||A3)&&A3))"", ""(A2||(A1||(A2||A3)))||(A2||A1)"", ""(A3&&A1)&&((A2&&A4)||A2)"", ""((A4||A1)&&(A4||(A4||A0)))||A3"", ""!(A0&&(A3&&A1))"", ""!A1&&(A4||!A2)"", ""((A4||A1)&&(A3||A0))||(!A3&&!A3)"", ""!(!A0)||(A0&&A3)"", ""A1"", ""!(!(A3||A0))||!(A1&&A3)"", ""!A3"", ""A2"", ""((((A2||A2)||A2)&&A4)&&A2)||(A0||(A2&&A1))"", ""A3"", ""(A1||!A1)||A0"", ""(A3||A3)&&A0"", ""!(A0&&A0)"", ""!(A4||A3)""]";"0";514;513;15;0;"data/SRS/Dataset_A/sig5_15_25/srs_29.txt";0.0;"[]";0;5;"kernel";"A0&&!A0";21
11319;115.171;"37912 KB";"[""!(A2||A4)"", ""A1&&A4"", ""((A1&&A2)&&A2)&&A0"", ""((A4&&A3)||A2)||(A0||((A2||A3)&&A3))"", ""(A2||(A1||(A2||A3)))||(A2||A1)"", ""(A3&&A1)&&((A2&&A4)||A2)"", ""((A4||A1)&&(A4||(A4||A0)))||A3"", ""!(A0&&(A3&&A1))"", ""!A1&&(A4||!A2)"", ""((A4||A1)&&(A3||A0))||(!A3&&!A3)"", ""!(!A0)||(A0&&A3)"", ""A1"", ""!(!(A3||A0))||!(A1&&A3)"", ""!A3"", ""A2"", ""((((A2||A2)||A2)&&A4)&&A2)||(A0||(A2&&A1))"", ""A3"", ""(A1||!A1)||A0"", ""(A3||A3)&&A0"", ""!(A0&&A0)"", ""!(A4||A3)""]";"0";603;602;15;0;"data/SRS/Dataset_A/sig5_15_25/srs_29.txt";0.0;"[]";0;10;"kernel";"A0&&!A0";21
11320;413.957;"38308 KB";"[""!(A0||A2)"", ""!(A3&&A2)&&((A1&&A3)&&(A3&&A3))"", ""!(A2||A2)||((A2&&A2)||(A0||!(!A2)))"", ""((A4&&A0)&&A1)&&A4"", ""A2&&!(A2||A3)"", ""A1&&(!A3&&A0)"", ""((A2||A0)||(A2||A1))||(A0&&A1)"", ""!(A1||A4)||(A1||A1)"", ""!(A1&&A3)||(A3||A3)"", ""A1&&!(!A2&&!(A2&&A4))"", ""!(!A0)"", ""(A3||!A1)||((A1&&!A1)||((A0||A0)&&A4))"", ""!(!(!(!(!A4))))"", ""!((A0&&(A1||A2))||A1)"", ""!(!A3)"", ""!A3"", ""(!A1||A1)&&A4"", ""((A0&&A4)&&!A2)||A0"", ""A4"", ""!(A1||A4)||(!A0||(A0&&A1))"", ""(A4&&A2)||(A3&&(A0&&A4))"", ""!(A4||A1)""]";"0";2325;2324;16;0;"data/SRS/Dataset_A/sig5_15_25/srs_3.txt";0.0;"[]";0;5;"kernel";"A0&&!A0";22
11321;381.741;"38488 KB";"[""!(A0||A2)"", ""!(A3&&A2)&&((A1&&A3)&&(A3&&A3))"", ""!(A2||A2)||((A2&&A2)||(A0||!(!A2)))"", ""((A4&&A0)&&A1)&&A4"", ""A2&&!(A2||A3)"", ""A1&&(!A3&&A0)"", ""((A2||A0)||(A2||A1))||(A0&&A1)"", ""!(A1||A4)||(A1||A1)"", ""!(A1&&A3)||(A3||A3)"", ""A1&&!(!A2&&!(A2&&A4))"", ""!(!A0)"", ""(A3||!A1)||((A1&&!A1)||((A0||A0)&&A4))"", ""!(!(!(!(!A4))))"", ""!((A0&&(A1||A2))||A1)"", ""!(!A3)"", ""!A3"", ""(!A1||A1)&&A4"", ""((A0&&A4)&&!A2)||A0"", ""A4"", ""!(A1||A4)||(!A0||(A0&&A1))"", ""(A4&&A2)||(A3&&(A0&&A4))"", ""!(A4||A1)""]";"0";2325;2324;16;0;"data/SRS/Dataset_A/sig5_15_25/srs_3.txt";0.0;"[]";0;10;"kernel";"A0&&!A0";22
11322;1799.99;"40140 KB";"[""A1&&!(!A3)"", ""!(!A2||A4)"", ""((A1&&A1)||A4)&&!A0"", ""(A1||A4)||((A2||A1)&&A3)"", ""!(!A4)||(A0||A2)"", ""!(!A2)&&(A0&&A0)"", ""!A3||(!A3||A3)"", ""((A0&&A4)||(A1||A3))&&!(A2&&A2)"", ""!(A1||A4)||(A2&&A2)"", ""!(A0||(A0&&A3))"", ""!A2&&(A1&&A3)"", ""A2&&((A3&&A2)&&A0)"", ""(A0||A0)&&(A3&&A4)"", ""(A2||A0)||!(A1||A2)"", ""((A2||A2)&&(A2||A4))&&(A3&&A3)"", ""!A0"", ""!A1"", ""!(!A2)"", ""!(A2||(A2&&(A0&&A2)))"", ""!(A1&&A2)&&A0"", ""!((A4&&A1)||(A4&&(A4&&A4)))"", ""!(!(A4&&A2))"", ""((A3||A0)||A4)||(A1&&!A1)"", ""!(A3||A2)""]";"0";0;0;0;0;"data/SRS/Dataset_A/sig5_15_25/srs_30.txt";0.0;"null";0;5;"kernel";"A0&&!A0";24
11323;1799.99;"40172 KB";"[""A1&&!(!A3)"", ""!(!A2||A4)"", ""((A1&&A1)||A4)&&!A0"", ""(A1||A4)||((A2||A1)&&A3)"", ""!(!A4)||(A0||A2)"", ""!(!A2)&&(A0&&A0)"", ""!A3||(!A3||A3)"", ""((A0&&A4)||(A1||A3))&&!(A2&&A2)"", ""!(A1||A4)||(A2&&A2)"", ""!(A0||(A0&&A3))"", ""!A2&&(A1&&A3)"", ""A2&&((A3&&A2)&&A0)"", ""(A0||A0)&&(A3&&A4)"", ""(A2||A0)||!(A1||A2)"", ""((A2||A2)&&(A2||A4))&&(A3&&A3)"", ""!A0"", ""!A1"", ""!(!A2)"", ""!(A2||(A2&&(A0&&A2)))"", ""!(A1&&A2)&&A0"", ""!((A4&&A1)||(A4&&(A4&&A4)))"", ""!(!(A4&&A2))"", ""((A3||A0)||A4)||(A1&&!A1)"", ""!(A3||A2)""]";"0";0;0;0;0;"data/SRS/Dataset_A/sig5_15_25/srs_30.txt";0.0;"null";0;10;"kernel";"A0&&!A0";24
11324;6.66387;"37548 KB";"[""!(A0&&A2)"", ""!(!(A4&&(A2&&A0)))"", ""!((!(A2||A1)||A1)||A0)"", ""((A4||A4)&&!A3)&&A0"", ""!(!(A0||A4))"", ""A0&&(A4&&A0)"", ""!(!(!A0))&&(A4&&!A4)"", ""!(A0&&(!A2&&(A0&&A0)))"", ""A3||!(!((A2||A0)||A4))"", ""!((A4||A2)||A1)||(!A1||(A4||A3))"", ""!A0"", ""!((A1||(A2||A3))||A0)"", ""A0"", ""A1"", ""A1||(((A1||A0)&&A2)||A4)"", ""!(!A4)"", ""A3"", ""(!A2&&!A4)&&A2"", ""!(A2||A0)"", ""((A1||((A2&&A4)&&A4))||(A4&&(A2&&A4)))&&(A4||A0)""]";"0";25;24;10;0;"data/SRS/Dataset_A/sig5_15_25/srs_31.txt";0.0;"[]";0;5;"kernel";"A0&&!A0";20
11325;7.45194;"37612 KB";"[""!(A0&&A2)"", ""!(!(A4&&(A2&&A0)))"", ""!((!(A2||A1)||A1)||A0)"", ""((A4||A4)&&!A3)&&A0"", ""!(!(A0||A4))"", ""A0&&(A4&&A0)"", ""!(!(!A0))&&(A4&&!A4)"", ""!(A0&&(!A2&&(A0&&A0)))"", ""A3||!(!((A2||A0)||A4))"", ""!((A4||A2)||A1)||(!A1||(A4||A3))"", ""!A0"", ""!((A1||(A2||A3))||A0)"", ""A0"", ""A1"", ""A1||(((A1||A0)&&A2)||A4)"", ""!(!A4)"", ""A3"", ""(!A2&&!A4)&&A2"", ""!(A2||A0)"", ""((A1||((A2&&A4)&&A4))||(A4&&(A2&&A4)))&&(A4||A0)""]";"0";28;27;10;0;"data/SRS/Dataset_A/sig5_15_25/srs_31.txt";0.0;"[]";0;10;"kernel";"A0&&!A0";20
11326;601.212;"38516 KB";"[""A0&&A0"", ""!A0&&A1"", ""A2&&(A4||A2)"", ""!A4&&(A4||!A3)"", ""!(A4&&(A0&&A4))"", ""(!((A3||A0)||A0)&&A0)&&(A4||!A4)"", ""(A1&&A4)&&((!A2||A4)&&A4)"", ""A1&&((A2||A1)||!A0)"", ""(A0||(A2||A3))&&A4"", ""!(!A2)||((A0&&A0)&&A1)"", ""!(!A1)"", ""A1"", ""!(!(!A4))"", ""!A3"", ""!A3&&(A0&&(A1&&A0))"", ""!(!(A2&&A1))&&(A2&&(A4||A2))"", ""(A3&&A3)||!A2"", ""!(!(!(A4||A1)))"", ""((A4||(A1&&A0))&&A0)||(A2&&!A2)"", ""!(A2&&A0)"", ""!(A4||A1)"", ""A0||!A0"", ""A2&&!A2"", ""!A3&&A0""]";"0";2554;2553;18;0;"data/SRS/Dataset_A/sig5_15_25/srs_32.txt";0.0;"[]";0;5;"kernel";"A0&&!A0";24
11327;310.527;"38236 KB";"[""A0&&A0"", ""!A0&&A1"", ""A2&&(A4||A2)"", ""!A4&&(A4||!A3)"", ""!(A4&&(A0&&A4))"", ""(!((A3||A0)||A0)&&A0)&&(A4||!A4)"", ""(A1&&A4)&&((!A2||A4)&&A4)"", ""A1&&((A2||A1)||!A0)"", ""(A0||(A2||A3))&&A4"", ""!(!A2)||((A0&&A0)&&A1)"", ""!(!A1)"", ""A1"", ""!(!(!A4))"", ""!A3"", ""!A3&&(A0&&(A1&&A0))"", ""!(!(A2&&A1))&&(A2&&(A4||A2))"", ""(A3&&A3)||!A2"", ""!(!(!(A4||A1)))"", ""((A4||(A1&&A0))&&A0)||(A2&&!A2)"", ""!(A2&&A0)"", ""!(A4||A1)"", ""A0||!A0"", ""A2&&!A2"", ""!A3&&A0""]";"0";1737;1736;18;0;"data/SRS/Dataset_A/sig5_15_25/srs_32.txt";0.0;"[]";0;10;"kernel";"A0&&!A0";24
11328;240.019;"38028 KB";"[""!A4||A4"", ""((A4||(A2||A4))&&A3)&&!(A4&&A1)"", ""!A2||A3"", ""!(A2||(A4&&A1))"", ""!(A2||A1)||(A0&&!(A3||(A4&&A4)))"", ""A4||(!A0||A0)"", ""!A0&&(!A1||A3)"", ""!A1||(A1||A4)"", ""((A1&&A3)||A2)||(A4&&(A4&&A4))"", ""(A0&&A1)||(A3&&A1)"", ""A0||(!A0&&A0)"", ""(A4||A4)&&!(A0&&A1)"", ""(A3&&!A1)||(A2||A0)"", ""A0"", ""(A2||!A2)||A2"", ""A3"", ""!A4"", ""!(A1||A3)||A0"", ""!(!(A2||A0))"", ""A3&&A2"", ""!(!(A4&&A4))""]";"0";1205;1204;13;0;"data/SRS/Dataset_A/sig5_15_25/srs_33.txt";0.0;"[]";0;5;"kernel";"A0&&!A0";21
11329;221.693;"37968 KB";"[""!A4||A4"", ""((A4||(A2||A4))&&A3)&&!(A4&&A1)"", ""!A2||A3"", ""!(A2||(A4&&A1))"", ""!(A2||A1)||(A0&&!(A3||(A4&&A4)))"", ""A4||(!A0||A0)"", ""!A0&&(!A1||A3)"", ""!A1||(A1||A4)"", ""((A1&&A3)||A2)||(A4&&(A4&&A4))"", ""(A0&&A1)||(A3&&A1)"", ""A0||(!A0&&A0)"", ""(A4||A4)&&!(A0&&A1)"", ""(A3&&!A1)||(A2||A0)"", ""A0"", ""(A2||!A2)||A2"", ""A3"", ""!A4"", ""!(A1||A3)||A0"", ""!(!(A2||A0))"", ""A3&&A2"", ""!(!(A4&&A4))""]";"0";1180;1179;13;0;"data/SRS/Dataset_A/sig5_15_25/srs_33.txt";0.0;"[]";0;10;"kernel";"A0&&!A0";21
11330;2.46704;"37296 KB";"[""((A1&&A1)||A3)&&A0"", ""!A4&&!A4"", ""((A4||A0)||(A3&&A1))||(A1&&(A2||A1))"", ""((A0||A1)&&(A1||A0))&&(A2||A4)"", ""(A0&&(A3&&A3))&&!A4"", ""(!A2||(A1&&A2))||A3"", ""A1&&((A2||A0)||A0)"", ""(A1||A4)&&(!A0||A4)"", ""A0"", ""!(!A2)"", ""A1"", ""A2"", ""(A2&&A3)||A3"", ""(A3||!A4)||A2"", ""((A4||A3)||!A4)&&(A0&&!A1)"", ""((A2||A0)&&(A2||A3))&&A0"", ""(A0&&A0)&&A0"", ""A2&&A1"", ""((A4||!A4)||(A1&&!A4))||!A1"", ""!(!(A2||!A3))""]";"0";7;6;6;0;"data/SRS/Dataset_A/sig5_15_25/srs_34.txt";0.0;"[]";0;5;"kernel";"A0&&!A0";20
11331;2.66661;"37628 KB";"[""((A1&&A1)||A3)&&A0"", ""!A4&&!A4"", ""((A4||A0)||(A3&&A1))||(A1&&(A2||A1))"", ""((A0||A1)&&(A1||A0))&&(A2||A4)"", ""(A0&&(A3&&A3))&&!A4"", ""(!A2||(A1&&A2))||A3"", ""A1&&((A2||A0)||A0)"", ""(A1||A4)&&(!A0||A4)"", ""A0"", ""!(!A2)"", ""A1"", ""A2"", ""(A2&&A3)||A3"", ""(A3||!A4)||A2"", ""((A4||A3)||!A4)&&(A0&&!A1)"", ""((A2||A0)&&(A2||A3))&&A0"", ""(A0&&A0)&&A0"", ""A2&&A1"", ""((A4||!A4)||(A1&&!A4))||!A1"", ""!(!(A2||!A3))""]";"0";7;6;6;0;"data/SRS/Dataset_A/sig5_15_25/srs_34.txt";0.0;"[]";0;10;"kernel";"A0&&!A0";20
11332;1799.99;"40012 KB";"[""!(!A2)||(A4||!A1)"", ""(A0&&A0)&&(A0||A2)"", ""!(!A1)"", ""A1"", ""A3"", ""A0&&!A2"", ""!A3&&A2"", ""!(!(A1&&A3))"", ""!(A4&&(A1&&A2))"", ""(!A4||A1)&&(!((A1&&A2)&&A1)&&(A3||A0))"", ""!A4&&(A4&&A4)"", ""((A4&&A2)||!A4)&&(A3||!(A0||A3))"", ""(A2||A0)||(A1||A2)"", ""!(!A0)||((A2&&A4)||!A4)"", ""((A0||(A0||A3))&&(A2&&A4))&&A1"", ""!(A3&&A2)||!A4"", ""!A1"", ""!A2"", ""!A3"", ""!A4"", ""((A0||A4)&&A2)&&!A2"", ""(!A1&&A0)||A0"", ""A2||!(!A1)"", ""((!A0&&A2)&&!A2)||!((A1&&(A1||A0))&&A3)"", ""A0&&!(!A1)""]";"0";0;0;0;0;"data/SRS/Dataset_A/sig5_15_25/srs_35.txt";0.0;"null";0;5;"kernel";"A0&&!A0";25
11333;1799.99;"40068 KB";"[""!(!A2)||(A4||!A1)"", ""(A0&&A0)&&(A0||A2)"", ""!(!A1)"", ""A1"", ""A3"", ""A0&&!A2"", ""!A3&&A2"", ""!(!(A1&&A3))"", ""!(A4&&(A1&&A2))"", ""(!A4||A1)&&(!((A1&&A2)&&A1)&&(A3||A0))"", ""!A4&&(A4&&A4)"", ""((A4&&A2)||!A4)&&(A3||!(A0||A3))"", ""(A2||A0)||(A1||A2)"", ""!(!A0)||((A2&&A4)||!A4)"", ""((A0||(A0||A3))&&(A2&&A4))&&A1"", ""!(A3&&A2)||!A4"", ""!A1"", ""!A2"", ""!A3"", ""!A4"", ""((A0||A4)&&A2)&&!A2"", ""(!A1&&A0)||A0"", ""A2||!(!A1)"", ""((!A0&&A2)&&!A2)||!((A1&&(A1||A0))&&A3)"", ""A0&&!(!A1)""]";"0";0;0;0;0;"data/SRS/Dataset_A/sig5_15_25/srs_35.txt";0.0;"null";0;10;"kernel";"A0&&!A0";25
11334;233.779;"37876 KB";"[""!(A0||A1)"", ""A2||A4"", ""(A1&&(A3&&(A2&&A3)))&&!(!A1)"", ""A3&&((A0&&(A0&&A3))||A3)"", ""!A2&&(A1&&A3)"", ""(A3||A3)||!(A2||A4)"", ""!(A0&&((A2||A3)||A3))"", ""!A2&&(A0&&(!A2||A3))"", ""(A4&&!A0)||A1"", ""A1&&((A4||A2)||A3)"", ""!A1"", ""A0"", ""!((A2&&A0)&&!A4)"", ""(A1||(A2&&A4))&&A1"", ""!(!A3&&((A0&&A3)||(A3||A3)))"", ""A2"", ""!A4"", ""(A1||A0)&&!A1"", ""(!(A1&&A4)&&!A0)||!A4"", ""(A3&&A4)&&A0"", ""!(A3||A0)"", ""(A2||(!A3||A0))||((A4&&A1)||!A0)"", ""!(A4||!A4)""]";"0";955;954;15;0;"data/SRS/Dataset_A/sig5_15_25/srs_36.txt";0.0;"[]";0;5;"kernel";"A0&&!A0";23
11335;254.114;"38072 KB";"[""!(A0||A1)"", ""A2||A4"", ""(A1&&(A3&&(A2&&A3)))&&!(!A1)"", ""A3&&((A0&&(A0&&A3))||A3)"", ""!A2&&(A1&&A3)"", ""(A3||A3)||!(A2||A4)"", ""!(A0&&((A2||A3)||A3))"", ""!A2&&(A0&&(!A2||A3))"", ""(A4&&!A0)||A1"", ""A1&&((A4||A2)||A3)"", ""!A1"", ""A0"", ""!((A2&&A0)&&!A4)"", ""(A1||(A2&&A4))&&A1"", ""!(!A3&&((A0&&A3)||(A3||A3)))"", ""A2"", ""!A4"", ""(A1||A0)&&!A1"", ""(!(A1&&A4)&&!A0)||!A4"", ""(A3&&A4)&&A0"", ""!(A3||A0)"", ""(A2||(!A3||A0))||((A4&&A1)||!A0)"", ""!(A4||!A4)""]";"0";1081;1080;16;0;"data/SRS/Dataset_A/sig5_15_25/srs_36.txt";0.0;"[]";0;10;"kernel";"A0&&!A0";23
11336;14.2198;"37452 KB";"[""!(A0&&A2)"", ""!(!A0)&&!A0"", ""!(!(A1||A3))"", ""A2||A4"", ""A1||A3"", ""A3||(A2||A1)"", ""A4||!(A1||A2)"", ""(A4&&(A1&&(A1||A4)))&&!(A4||A2)"", ""(A3&&(A3||A2))||(A3||A3)"", ""!A0||(A4&&A1)"", ""A1||(!A3&&A0)"", ""(A0||A2)||(A4||A1)"", ""!(!A2)&&(A4||A1)"", ""(!A2||A3)||(A3||!A2)"", ""!(!A1||(A0&&A3))"", ""((A3&&A3)||(A3||A0))||A1"", ""!A1"", ""A1&&(A0&&(A4||(A2||A3)))"", ""A3"", ""A4"", ""!(A2&&A4)||A0"", ""!(A2&&A0)"", ""(A0||A4)&&!A1""]";"0";55;54;9;0;"data/SRS/Dataset_A/sig5_15_25/srs_37.txt";0.0;"[]";0;5;"kernel";"A0&&!A0";23
11337;16.3876;"37460 KB";"[""!(A0&&A2)"", ""!(!A0)&&!A0"", ""!(!(A1||A3))"", ""A2||A4"", ""A1||A3"", ""A3||(A2||A1)"", ""A4||!(A1||A2)"", ""(A4&&(A1&&(A1||A4)))&&!(A4||A2)"", ""(A3&&(A3||A2))||(A3||A3)"", ""!A0||(A4&&A1)"", ""A1||(!A3&&A0)"", ""(A0||A2)||(A4||A1)"", ""!(!A2)&&(A4||A1)"", ""(!A2||A3)||(A3||!A2)"", ""!(!A1||(A0&&A3))"", ""((A3&&A3)||(A3||A0))||A1"", ""!A1"", ""A1&&(A0&&(A4||(A2||A3)))"", ""A3"", ""A4"", ""!(A2&&A4)||A0"", ""!(A2&&A0)"", ""(A0||A4)&&!A1""]";"0";59;58;8;0;"data/SRS/Dataset_A/sig5_15_25/srs_37.txt";0.0;"[]";0;10;"kernel";"A0&&!A0";23
11338;32.3218;"37688 KB";"[""A2&&A3"", ""A0||!A1"", ""A2||(A3||A1)"", ""!(!(!A0)&&A4)"", ""((A3&&A1)||A3)&&A0"", ""A1&&(A2&&!A1)"", ""(A4&&A4)||(A4||A0)"", ""A1&&((A2||A4)||A0)"", ""!(A0&&(A1||A4))"", ""!(A2&&A3)&&(A1&&A0)"", ""A2||((A1||A3)&&A4)"", ""(A2||A3)||(A1||A4)"", ""A2"", ""!(A3&&A3)||!A2"", ""(!A3||A1)||A0"", ""A4"", ""!(A4&&A0)"", ""(A1&&A1)||!A1"", ""A3&&A0"", ""!(A4||A4)"", ""A2||!(!A3)"", ""!A4&&A1"", ""!(A4&&A3)""]";"0";123;122;11;0;"data/SRS/Dataset_A/sig5_15_25/srs_38.txt";0.0;"[]";0;5;"kernel";"A0&&!A0";23
11339;31.1274;"37556 KB";"[""A2&&A3"", ""A0||!A1"", ""A2||(A3||A1)"", ""!(!(!A0)&&A4)"", ""((A3&&A1)||A3)&&A0"", ""A1&&(A2&&!A1)"", ""(A4&&A4)||(A4||A0)"", ""A1&&((A2||A4)||A0)"", ""!(A0&&(A1||A4))"", ""!(A2&&A3)&&(A1&&A0)"", ""A2||((A1||A3)&&A4)"", ""(A2||A3)||(A1||A4)"", ""A2"", ""!(A3&&A3)||!A2"", ""(!A3||A1)||A0"", ""A4"", ""!(A4&&A0)"", ""(A1&&A1)||!A1"", ""A3&&A0"", ""!(A4||A4)"", ""A2||!(!A3)"", ""!A4&&A1"", ""!(A4&&A3)""]";"0";121;120;11;0;"data/SRS/Dataset_A/sig5_15_25/srs_38.txt";0.0;"[]";0;10;"kernel";"A0&&!A0";23
11340;3.83458;"37504 KB";"[""!(A3&&A4)"", ""!(A4||A2)&&((A4&&A1)||A2)"", ""(((A0&&A0)&&((A4&&A1)&&A1))&&(A1||A0))||!A2"", ""!A1&&(A2||A1)"", ""(A3&&A4)&&(A4&&A0)"", ""(A1||A1)||(A1&&A0)"", ""((!A0||(A2&&A0))&&!(A1&&A0))||((!A4||A4)||A4)"", ""!A0"", ""A0"", ""A3"", ""!((A1&&A2)||A2)"", ""(A0||!(!A2))||!(!A1)"", ""!(A0||A0)"", ""A1||!A0"", ""A0&&!(!A0)""]";"0";17;16;7;0;"data/SRS/Dataset_A/sig5_15_25/srs_39.txt";0.0;"[]";0;5;"kernel";"A0&&!A0";15
